"ProbeSet","Chr","Mb"
"10342309","Un","1.0"
"10342310","Un","1.0"
"10342311","Un","1.0"
"10342312","Un","1.0"
"10342313","Un","1.0"
"10342314","Un","1.0"
"10342315","Un","1.0"
"10342316","Un","1.0"
"10342317","Un","1.0"
"10342318","Un","1.0"
"10342319","Un","1.0"
"10342320","Un","1.0"
"10342321","Un","1.0"
"10342322","Un","1.0"
"10342323","Un","1.0"
"10342324","Un","1.0"
"10342325","Un","1.0"
"10342326","Un","1.0"
"10342327","Un","1.0"
"10342328","Un","1.0"
"10342329","Un","1.0"
"10342330","Un","1.0"
"10342331","Un","1.0"
"10342332","Un","1.0"
"10342333","Un","1.0"
"10342334","Un","1.0"
"10342335","Un","1.0"
"10342336","Un","1.0"
"10342337","Un","1.0"
"10342338","Un","1.0"
"10342339","Un","1.0"
"10342340","Un","1.0"
"10342341","Un","1.0"
"10342342","Un","1.0"
"10342343","Un","1.0"
"10342344","Un","1.0"
"10342345","Un","1.0"
"10342346","Un","1.0"
"10342347","Un","1.0"
"10342348","Un","1.0"
"10342349","19","17.468811"
"10342350","Un","1.0"
"10342351","Un","1.0"
"10342352","Un","1.0"
"10342353","Un","1.0"
"10342354","Un","1.0"
"10342355","Un","1.0"
"10342356","Un","1.0"
"10342357","Un","1.0"
"10342358","Un","1.0"
"10342359","Un","1.0"
"10342360","Un","1.0"
"10342361","Un","1.0"
"10342362","Un","1.0"
"10342363","Un","1.0"
"10342364","Un","1.0"
"10342365","Un","1.0"
"10342366","Un","1.0"
"10342367","Un","1.0"
"10342368","Un","1.0"
"10342369","Un","1.0"
"10342370","Un","1.0"
"10342371","Un","1.0"
"10342372","Un","1.0"
"10342373","Un","1.0"
"10342374","Un","1.0"
"10342375","10","14.380909"
"10342376","Un","1.0"
"10342377","Un","1.0"
"10342378","Un","1.0"
"10342379","Un","1.0"
"10342380","Un","1.0"
"10342381","Un","1.0"
"10342382","Un","1.0"
"10342383","Un","1.0"
"10342384","Un","1.0"
"10342385","Un","1.0"
"10342386","Un","1.0"
"10342387","Un","1.0"
"10342388","Un","1.0"
"10342389","Un","1.0"
"10342390","Un","1.0"
"10342391","Un","1.0"
"10342392","Un","1.0"
"10342393","Un","1.0"
"10342394","Un","1.0"
"10342395","5","73.416109"
"10342396","Un","1.0"
"10342397","Un","1.0"
"10342398","Un","1.0"
"10342399","Un","1.0"
"10342400","Un","1.0"
"10342401","Un","1.0"
"10342402","Un","1.0"
"10342403","Un","1.0"
"10342404","Un","1.0"
"10342405","Un","1.0"
"10342406","Un","1.0"
"10342407","Un","1.0"
"10342408","Un","1.0"
"10342409","Un","1.0"
"10342410","Un","1.0"
"10342411","Un","1.0"
"10342412","Un","1.0"
"10342413","Un","1.0"
"10342414","Un","1.0"
"10342415","Un","1.0"
"10342416","Un","1.0"
"10342417","Un","1.0"
"10342418","Un","1.0"
"10342419","Un","1.0"
"10342420","Un","1.0"
"10342421","Un","1.0"
"10342422","Un","1.0"
"10342423","Un","1.0"
"10342424","Un","1.0"
"10342425","Un","1.0"
"10342426","Un","1.0"
"10342427","Un","1.0"
"10342428","Un","1.0"
"10342429","Un","1.0"
"10342430","Un","1.0"
"10342431","Un","1.0"
"10342432","Un","1.0"
"10342433","Un","1.0"
"10342434","Un","1.0"
"10342435","Un","1.0"
"10342436","6","87.844114"
"10342437","Un","1.0"
"10342438","Un","1.0"
"10342439","Un","1.0"
"10342440","Un","1.0"
"10342441","Un","1.0"
"10342442","19","17.474121"
"10342443","Un","1.0"
"10342444","Un","1.0"
"10342445","Un","1.0"
"10342446","Un","1.0"
"10342447","Un","1.0"
"10342448","Un","1.0"
"10342449","Un","1.0"
"10342450","Un","1.0"
"10342451","Un","1.0"
"10342452","Un","1.0"
"10342453","Un","1.0"
"10342454","Un","1.0"
"10342455","Un","1.0"
"10342456","Un","1.0"
"10342457","Un","1.0"
"10342458","Un","1.0"
"10342459","1","174.047328"
"10342460","Un","1.0"
"10342461","Un","1.0"
"10342462","Un","1.0"
"10342463","Un","1.0"
"10342464","Un","1.0"
"10342465","Un","1.0"
"10342466","Un","1.0"
"10342467","Un","1.0"
"10342468","Un","1.0"
"10342469","Un","1.0"
"10342470","Un","1.0"
"10342471","Un","1.0"
"10342472","Un","1.0"
"10342473","10","61.147839"
"10342474","Un","1.0"
"10342475","Un","1.0"
"10342476","Un","1.0"
"10342477","Un","1.0"
"10342478","Un","1.0"
"10342479","Un","1.0"
"10342480","Un","1.0"
"10342481","Un","1.0"
"10342482","13","59.758878"
"10342483","Un","1.0"
"10342484","Un","1.0"
"10342485","Un","1.0"
"10342486","Un","1.0"
"10342487","Un","1.0"
"10342488","Un","1.0"
"10342489","Un","1.0"
"10342490","Un","1.0"
"10342491","Un","1.0"
"10342492","Un","1.0"
"10342493","Un","1.0"
"10342494","Un","1.0"
"10342495","Un","1.0"
"10342496","Un","1.0"
"10342497","Un","1.0"
"10342498","Un","1.0"
"10342499","3","65.186955"
"10342500","Un","1.0"
"10342501","Un","1.0"
"10342502","Un","1.0"
"10342503","Un","1.0"
"10342504","Un","1.0"
"10342505","Un","1.0"
"10342506","Un","1.0"
"10342507","Un","1.0"
"10342508","Un","1.0"
"10342509","11","72.460429"
"10342510","Un","1.0"
"10342511","Un","1.0"
"10342512","Un","1.0"
"10342513","Un","1.0"
"10342514","Un","1.0"
"10342515","Un","1.0"
"10342516","Un","1.0"
"10342517","Un","1.0"
"10342518","Un","1.0"
"10342519","Un","1.0"
"10342520","Un","1.0"
"10342521","Un","1.0"
"10342522","Un","1.0"
"10342523","Un","1.0"
"10342524","Un","1.0"
"10342525","Un","1.0"
"10342526","Un","1.0"
"10342527","Un","1.0"
"10342528","Un","1.0"
"10342529","Un","1.0"
"10342530","11","94.520936"
"10342531","Un","1.0"
"10342532","Un","1.0"
"10342533","2","155.004231"
"10342534","Un","1.0"
"10342535","Un","1.0"
"10342536","Un","1.0"
"10342537","Un","1.0"
"10342538","Un","1.0"
"10342539","Un","1.0"
"10342540","Un","1.0"
"10342541","Un","1.0"
"10342542","Un","1.0"
"10342543","Un","1.0"
"10342544","Un","1.0"
"10342545","3","65.191665"
"10342546","Un","1.0"
"10342547","Un","1.0"
"10342548","Un","1.0"
"10342549","Un","1.0"
"10342550","Un","1.0"
"10342551","Un","1.0"
"10342552","Un","1.0"
"10342553","12","110.099386"
"10342554","Un","1.0"
"10342555","Un","1.0"
"10342556","Un","1.0"
"10342557","Un","1.0"
"10342558","Un","1.0"
"10342559","Un","1.0"
"10342560","Un","1.0"
"10342561","Un","1.0"
"10342562","Un","1.0"
"10342563","Un","1.0"
"10342564","Un","1.0"
"10342565","Un","1.0"
"10342566","Un","1.0"
"10342567","Un","1.0"
"10342568","1","174.044898"
"10342569","Un","1.0"
"10342570","Un","1.0"
"10342571","Un","1.0"
"10342572","Un","1.0"
"10342573","Un","1.0"
"10342574","Un","1.0"
"10342575","Un","1.0"
"10342576","Un","1.0"
"10342577","11","102.907742"
"10342578","Un","1.0"
"10342579","Un","1.0"
"10342580","Un","1.0"
"10342581","Un","1.0"
"10342582","Un","1.0"
"10342583","Un","1.0"
"10342584","Un","1.0"
"10342585","Un","1.0"
"10342586","Un","1.0"
"10342587","Un","1.0"
"10342588","Un","1.0"
"10342589","Un","1.0"
"10342590","Un","1.0"
"10342591","Un","1.0"
"10342592","Un","1.0"
"10342593","Un","1.0"
"10342594","Un","1.0"
"10342595","Un","1.0"
"10342596","Un","1.0"
"10342597","Un","1.0"
"10342598","Un","1.0"
"10342599","Un","1.0"
"10342600","Un","1.0"
"10342601","Un","1.0"
"10342602","Un","1.0"
"10342603","Un","1.0"
"10342604","Un","1.0"
"10342605","Un","1.0"
"10342606","Un","1.0"
"10342607","Un","1.0"
"10342608","Un","1.0"
"10342609","Un","1.0"
"10342610","Un","1.0"
"10342611","Un","1.0"
"10342612","Un","1.0"
"10342613","Un","1.0"
"10342614","Un","1.0"
"10342615","Un","1.0"
"10342616","Un","1.0"
"10342617","Un","1.0"
"10342618","Un","1.0"
"10342619","Un","1.0"
"10342620","Un","1.0"
"10342621","Un","1.0"
"10342622","Un","1.0"
"10342623","Un","1.0"
"10342624","Un","1.0"
"10342625","Un","1.0"
"10342626","Un","1.0"
"10342627","Un","1.0"
"10342628","Un","1.0"
"10342629","Un","1.0"
"10342630","Un","1.0"
"10342631","Un","1.0"
"10342632","Un","1.0"
"10342633","Un","1.0"
"10342634","Un","1.0"
"10342635","Un","1.0"
"10342636","6","87.860038"
"10342637","Un","1.0"
"10342638","Un","1.0"
"10342639","Un","1.0"
"10342640","Un","1.0"
"10342641","Un","1.0"
"10342642","Un","1.0"
"10342643","Un","1.0"
"10342644","Un","1.0"
"10342645","Un","1.0"
"10342646","5","90.643968"
"10342647","Un","1.0"
"10342648","Un","1.0"
"10342649","Un","1.0"
"10342650","Un","1.0"
"10342651","Un","1.0"
"10342652","Un","1.0"
"10342653","Un","1.0"
"10342654","Un","1.0"
"10342655","Un","1.0"
"10342656","Un","1.0"
"10342657","Un","1.0"
"10342658","Un","1.0"
"10342659","Un","1.0"
"10342660","Un","1.0"
"10342661","Un","1.0"
"10342662","Un","1.0"
"10342663","Un","1.0"
"10342664","Un","1.0"
"10342665","Un","1.0"
"10342666","Un","1.0"
"10342667","Un","1.0"
"10342668","Un","1.0"
"10342669","Un","1.0"
"10342670","Un","1.0"
"10342671","Un","1.0"
"10342672","Un","1.0"
"10342673","1","174.048411"
"10342674","Un","1.0"
"10342675","4","137.793124"
"10342676","Un","1.0"
"10342677","11","102.085747"
"10342678","Un","1.0"
"10342679","Un","1.0"
"10342680","Un","1.0"
"10342681","1","174.052195"
"10342682","Un","1.0"
"10342683","Un","1.0"
"10342684","Un","1.0"
"10342685","Un","1.0"
"10342686","Un","1.0"
"10342687","Un","1.0"
"10342688","Un","1.0"
"10342689","Un","1.0"
"10342690","Un","1.0"
"10342691","Un","1.0"
"10342692","Un","1.0"
"10342693","Un","1.0"
"10342694","Un","1.0"
"10342695","Un","1.0"
"10342696","Un","1.0"
"10342697","Un","1.0"
"10342698","Un","1.0"
"10342699","1","174.038892"
"10342700","Un","1.0"
"10342701","Un","1.0"
"10342702","Un","1.0"
"10342703","Un","1.0"
"10342704","Un","1.0"
"10342705","Un","1.0"
"10342706","Un","1.0"
"10342707","Un","1.0"
"10342708","Un","1.0"
"10342709","Un","1.0"
"10342710","Un","1.0"
"10342711","Un","1.0"
"10342712","Un","1.0"
"10342713","Un","1.0"
"10342714","Un","1.0"
"10342715","Un","1.0"
"10342716","Un","1.0"
"10342717","Un","1.0"
"10342718","Un","1.0"
"10342719","Un","1.0"
"10342720","Un","1.0"
"10342721","Un","1.0"
"10342722","Un","1.0"
"10342723","Un","1.0"
"10342724","Un","1.0"
"10342725","2","155.014463"
"10342726","Un","1.0"
"10342727","Un","1.0"
"10342728","Un","1.0"
"10342729","Un","1.0"
"10342730","Un","1.0"
"10342731","Un","1.0"
"10342732","Un","1.0"
"10342733","Un","1.0"
"10342734","Un","1.0"
"10342735","Un","1.0"
"10342736","Un","1.0"
"10342737","Un","1.0"
"10342738","Un","1.0"
"10342739","Un","1.0"
"10342740","Un","1.0"
"10342741","Un","1.0"
"10342742","Un","1.0"
"10342743","Un","1.0"
"10342744","Un","1.0"
"10342745","Un","1.0"
"10342746","Un","1.0"
"10342747","Un","1.0"
"10342748","Un","1.0"
"10342749","Un","1.0"
"10342750","Un","1.0"
"10342751","Un","1.0"
"10342752","Un","1.0"
"10342753","Un","1.0"
"10342754","Un","1.0"
"10342755","Un","1.0"
"10342756","Un","1.0"
"10342757","Un","1.0"
"10342758","Un","1.0"
"10342759","Un","1.0"
"10342760","Un","1.0"
"10342761","Un","1.0"
"10342762","Un","1.0"
"10342763","Un","1.0"
"10342764","Un","1.0"
"10342765","Un","1.0"
"10342766","Un","1.0"
"10342767","Un","1.0"
"10342768","11","72.489379"
"10342769","Un","1.0"
"10342770","Un","1.0"
"10342771","Un","1.0"
"10342772","Un","1.0"
"10342773","Un","1.0"
"10342774","Un","1.0"
"10342775","Un","1.0"
"10342776","Un","1.0"
"10342777","Un","1.0"
"10342778","Un","1.0"
"10342779","Un","1.0"
"10342780","Un","1.0"
"10342781","Un","1.0"
"10342782","Un","1.0"
"10342783","Un","1.0"
"10342784","Un","1.0"
"10342785","Un","1.0"
"10342786","Un","1.0"
"10342787","Un","1.0"
"10342788","Un","1.0"
"10342789","Un","1.0"
"10342790","Un","1.0"
"10342791","Un","1.0"
"10342792","Un","1.0"
"10342793","Un","1.0"
"10342794","Un","1.0"
"10342795","Un","1.0"
"10342796","Un","1.0"
"10342797","Un","1.0"
"10342798","Un","1.0"
"10342799","Un","1.0"
"10342800","Un","1.0"
"10342801","Un","1.0"
"10342802","Un","1.0"
"10342803","Un","1.0"
"10342804","Un","1.0"
"10342805","Un","1.0"
"10342806","Un","1.0"
"10342807","Un","1.0"
"10342808","Un","1.0"
"10342809","4","129.284365"
"10342810","13","21.49202"
"10342811","Un","1.0"
"10342812","Un","1.0"
"10342813","2","128.50037"
"10342814","Un","1.0"
"10342815","Un","1.0"
"10342816","Un","1.0"
"10342817","Un","1.0"
"10342818","Un","1.0"
"10342819","Un","1.0"
"10342820","Un","1.0"
"10342821","Un","1.0"
"10342822","Un","1.0"
"10342823","Un","1.0"
"10342824","Un","1.0"
"10342825","Un","1.0"
"10342826","Un","1.0"
"10342827","Un","1.0"
"10342828","Un","1.0"
"10342829","Un","1.0"
"10342830","Un","1.0"
"10342831","Un","1.0"
"10342832","Un","1.0"
"10342833","Un","1.0"
"10342834","Un","1.0"
"10342835","Un","1.0"
"10342836","Un","1.0"
"10342837","Un","1.0"
"10342838","Un","1.0"
"10342839","Un","1.0"
"10342840","Un","1.0"
"10342841","Un","1.0"
"10342842","Un","1.0"
"10342843","Un","1.0"
"10342844","Un","1.0"
"10342845","Un","1.0"
"10342846","Un","1.0"
"10342847","Un","1.0"
"10342848","Un","1.0"
"10342849","Un","1.0"
"10342850","Un","1.0"
"10342851","Un","1.0"
"10342852","Un","1.0"
"10342853","Un","1.0"
"10342854","Un","1.0"
"10342855","Un","1.0"
"10342856","Un","1.0"
"10342857","Un","1.0"
"10342858","Un","1.0"
"10342859","Un","1.0"
"10342860","Un","1.0"
"10342861","2","128.453298"
"10342862","Un","1.0"
"10342863","Un","1.0"
"10342864","Un","1.0"
"10342865","Un","1.0"
"10342866","Un","1.0"
"10342867","Un","1.0"
"10342868","Un","1.0"
"10342869","Un","1.0"
"10342870","Un","1.0"
"10342871","Un","1.0"
"10342872","Un","1.0"
"10342873","4","137.77725"
"10342874","Un","1.0"
"10342875","Un","1.0"
"10342876","Un","1.0"
"10342877","Un","1.0"
"10342878","Un","1.0"
"10342879","Un","1.0"
"10342880","Un","1.0"
"10342881","Un","1.0"
"10342882","Un","1.0"
"10342883","Un","1.0"
"10342884","Un","1.0"
"10342885","Un","1.0"
"10342886","Un","1.0"
"10342887","Un","1.0"
"10342888","Un","1.0"
"10342889","Un","1.0"
"10342890","Un","1.0"
"10342891","Un","1.0"
"10342892","Un","1.0"
"10342893","Un","1.0"
"10342894","Un","1.0"
"10342895","Un","1.0"
"10342896","7","31.346885"
"10342897","Un","1.0"
"10342898","Un","1.0"
"10342899","Un","1.0"
"10342900","Un","1.0"
"10342901","Un","1.0"
"10342902","Un","1.0"
"10342903","Un","1.0"
"10342904","Un","1.0"
"10342905","Un","1.0"
"10342906","Un","1.0"
"10342907","1","174.050442"
"10342908","Un","1.0"
"10342909","Un","1.0"
"10342910","Un","1.0"
"10342911","Un","1.0"
"10342912","11","102.904564"
"10342913","Un","1.0"
"10342914","Un","1.0"
"10342915","Un","1.0"
"10342916","Un","1.0"
"10342917","Un","1.0"
"10342918","Un","1.0"
"10342919","Un","1.0"
"10342920","Un","1.0"
"10342921","Un","1.0"
"10342922","Un","1.0"
"10342923","Un","1.0"
"10342924","Un","1.0"
"10342925","Un","1.0"
"10342926","Un","1.0"
"10342927","Un","1.0"
"10342928","Un","1.0"
"10342929","Un","1.0"
"10342930","Un","1.0"
"10342931","Un","1.0"
"10342932","Un","1.0"
"10342933","Un","1.0"
"10342934","Un","1.0"
"10342935","Un","1.0"
"10342936","Un","1.0"
"10342937","Un","1.0"
"10342938","Un","1.0"
"10342939","Un","1.0"
"10342940","Un","1.0"
"10342941","Un","1.0"
"10342942","Un","1.0"
"10342943","Un","1.0"
"10342944","Un","1.0"
"10342945","Un","1.0"
"10342946","Un","1.0"
"10342947","Un","1.0"
"10342948","Un","1.0"
"10342949","Un","1.0"
"10342950","Un","1.0"
"10342951","Un","1.0"
"10342952","Un","1.0"
"10342953","Un","1.0"
"10342954","Un","1.0"
"10342955","Un","1.0"
"10342956","Un","1.0"
"10342957","Un","1.0"
"10342958","Un","1.0"
"10342959","Un","1.0"
"10342960","Un","1.0"
"10342961","11","72.440139"
"10342962","Un","1.0"
"10342963","Un","1.0"
"10342964","Un","1.0"
"10342965","Un","1.0"
"10342966","Un","1.0"
"10342967","Un","1.0"
"10342968","Un","1.0"
"10342969","Un","1.0"
"10342970","Un","1.0"
"10342971","Un","1.0"
"10342972","Un","1.0"
"10342973","Un","1.0"
"10342974","Un","1.0"
"10342975","Un","1.0"
"10342976","Un","1.0"
"10342977","Un","1.0"
"10342978","Un","1.0"
"10342979","Un","1.0"
"10342980","Un","1.0"
"10342981","Un","1.0"
"10342982","Un","1.0"
"10342983","Un","1.0"
"10342984","Un","1.0"
"10342985","Un","1.0"
"10342986","14","56.36377"
"10342987","Un","1.0"
"10342988","Un","1.0"
"10342989","Un","1.0"
"10342990","Un","1.0"
"10342991","Un","1.0"
"10342992","Un","1.0"
"10342993","Un","1.0"
"10342994","Un","1.0"
"10342995","Un","1.0"
"10342996","Un","1.0"
"10342997","Un","1.0"
"10342998","Un","1.0"
"10342999","Un","1.0"
"10343000","Un","1.0"
"10343001","Un","1.0"
"10343002","Un","1.0"
"10343003","Un","1.0"
"10343004","Un","1.0"
"10343005","Un","1.0"
"10343006","Un","1.0"
"10343007","Un","1.0"
"10343008","Un","1.0"
"10343009","Un","1.0"
"10343010","Un","1.0"
"10343011","Un","1.0"
"10343012","Un","1.0"
"10343013","Un","1.0"
"10343014","Un","1.0"
"10343015","Un","1.0"
"10343016","Un","1.0"
"10343017","Un","1.0"
"10343018","Un","1.0"
"10343019","Un","1.0"
"10343020","Un","1.0"
"10343021","Un","1.0"
"10343022","Un","1.0"
"10343023","Un","1.0"
"10343024","Un","1.0"
"10343025","Un","1.0"
"10343026","Un","1.0"
"10343027","Un","1.0"
"10343028","Un","1.0"
"10343029","Un","1.0"
"10343030","Un","1.0"
"10343031","Un","1.0"
"10343032","Un","1.0"
"10343033","Un","1.0"
"10343034","Un","1.0"
"10343035","7","26.078242"
"10343036","Un","1.0"
"10343037","Un","1.0"
"10343038","Un","1.0"
"10343039","Un","1.0"
"10343040","Un","1.0"
"10343041","Un","1.0"
"10343042","Un","1.0"
"10343043","Un","1.0"
"10343044","Un","1.0"
"10343045","Un","1.0"
"10343046","Un","1.0"
"10343047","Un","1.0"
"10343048","Un","1.0"
"10343049","Un","1.0"
"10343050","Un","1.0"
"10343051","Un","1.0"
"10343052","Un","1.0"
"10343053","Un","1.0"
"10343054","Un","1.0"
"10343055","14","55.517138"
"10343056","Un","1.0"
"10343057","Un","1.0"
"10343058","Un","1.0"
"10343059","Un","1.0"
"10343060","Un","1.0"
"10343061","Un","1.0"
"10343062","Un","1.0"
"10343063","Un","1.0"
"10343064","Un","1.0"
"10343065","19","8.903867"
"10343066","Un","1.0"
"10343067","Un","1.0"
"10343068","Un","1.0"
"10343069","Un","1.0"
"10343070","Un","1.0"
"10343071","Un","1.0"
"10343072","Un","1.0"
"10343073","Un","1.0"
"10343074","Un","1.0"
"10343075","Un","1.0"
"10343076","Un","1.0"
"10343077","Un","1.0"
"10343078","Un","1.0"
"10343079","Un","1.0"
"10343080","Un","1.0"
"10343081","Un","1.0"
"10343082","Un","1.0"
"10343083","Un","1.0"
"10343084","Un","1.0"
"10343085","Un","1.0"
"10343086","Un","1.0"
"10343087","Un","1.0"
"10343088","Un","1.0"
"10343089","Un","1.0"
"10343090","Un","1.0"
"10343091","Un","1.0"
"10343092","Un","1.0"
"10343093","Un","1.0"
"10343094","Un","1.0"
"10343095","Un","1.0"
"10343096","Un","1.0"
"10343097","Un","1.0"
"10343098","Un","1.0"
"10343099","Un","1.0"
"10343100","Un","1.0"
"10343101","Un","1.0"
"10343102","Un","1.0"
"10343103","Un","1.0"
"10343104","Un","1.0"
"10343105","Un","1.0"
"10343106","Un","1.0"
"10343107","Un","1.0"
"10343108","Un","1.0"
"10343109","Un","1.0"
"10343110","Un","1.0"
"10343111","Un","1.0"
"10343112","Un","1.0"
"10343113","Un","1.0"
"10343114","Un","1.0"
"10343115","Un","1.0"
"10343116","Un","1.0"
"10343117","Un","1.0"
"10343118","Un","1.0"
"10343119","11","72.49687"
"10343120","Un","1.0"
"10343121","Un","1.0"
"10343122","Un","1.0"
"10343123","Un","1.0"
"10343124","Un","1.0"
"10343125","Un","1.0"
"10343126","Un","1.0"
"10343127","Un","1.0"
"10343128","Un","1.0"
"10343129","Un","1.0"
"10343130","Un","1.0"
"10343131","Un","1.0"
"10343132","Un","1.0"
"10343133","Un","1.0"
"10343134","Un","1.0"
"10343135","14","55.516859"
"10343136","Un","1.0"
"10343137","Un","1.0"
"10343138","Un","1.0"
"10343139","Un","1.0"
"10343140","Un","1.0"
"10343141","Un","1.0"
"10343142","Un","1.0"
"10343143","Un","1.0"
"10343144","1","174.035118"
"10343145","Un","1.0"
"10343146","Un","1.0"
"10343147","Un","1.0"
"10343148","Un","1.0"
"10343149","Un","1.0"
"10343150","Un","1.0"
"10343151","Un","1.0"
"10343152","Un","1.0"
"10343153","Un","1.0"
"10343154","Un","1.0"
"10343155","Un","1.0"
"10343156","Un","1.0"
"10343157","Un","1.0"
"10343158","Un","1.0"
"10343159","Un","1.0"
"10343160","Un","1.0"
"10343161","Un","1.0"
"10343162","Un","1.0"
"10343163","Un","1.0"
"10343164","Un","1.0"
"10343165","Un","1.0"
"10343166","Un","1.0"
"10343167","Un","1.0"
"10343168","Un","1.0"
"10343169","Un","1.0"
"10343170","Un","1.0"
"10343171","Un","1.0"
"10343172","Un","1.0"
"10343173","Un","1.0"
"10343174","Un","1.0"
"10343175","Un","1.0"
"10343176","Un","1.0"
"10343177","Un","1.0"
"10343178","Un","1.0"
"10343179","Un","1.0"
"10343180","Un","1.0"
"10343181","Un","1.0"
"10343182","Un","1.0"
"10343183","Un","1.0"
"10343184","Un","1.0"
"10343185","Un","1.0"
"10343186","Un","1.0"
"10343187","Un","1.0"
"10343188","Un","1.0"
"10343189","Un","1.0"
"10343190","Un","1.0"
"10343191","Un","1.0"
"10343192","Un","1.0"
"10343193","Un","1.0"
"10343194","Un","1.0"
"10343195","Un","1.0"
"10343196","Un","1.0"
"10343197","Un","1.0"
"10343198","Un","1.0"
"10343199","Un","1.0"
"10343200","Un","1.0"
"10343201","Un","1.0"
"10343202","Un","1.0"
"10343203","Un","1.0"
"10343204","Un","1.0"
"10343205","Un","1.0"
"10343206","Un","1.0"
"10343207","Un","1.0"
"10343208","Un","1.0"
"10343209","Un","1.0"
"10343210","Un","1.0"
"10343211","Un","1.0"
"10343212","Un","1.0"
"10343213","Un","1.0"
"10343214","Un","1.0"
"10343215","Un","1.0"
"10343216","Un","1.0"
"10343217","Un","1.0"
"10343218","Un","1.0"
"10343219","Un","1.0"
"10343220","Un","1.0"
"10343221","Un","1.0"
"10343222","Un","1.0"
"10343223","Un","1.0"
"10343224","Un","1.0"
"10343225","Un","1.0"
"10343226","Un","1.0"
"10343227","Un","1.0"
"10343228","Un","1.0"
"10343229","Un","1.0"
"10343230","Un","1.0"
"10343231","Un","1.0"
"10343232","Un","1.0"
"10343233","Un","1.0"
"10343234","Un","1.0"
"10343235","Un","1.0"
"10343236","Un","1.0"
"10343237","Un","1.0"
"10343238","Un","1.0"
"10343239","Un","1.0"
"10343240","Un","1.0"
"10343241","Un","1.0"
"10343242","Un","1.0"
"10343243","Un","1.0"
"10343244","Un","1.0"
"10343245","Un","1.0"
"10343246","Un","1.0"
"10343247","Un","1.0"
"10343248","Un","1.0"
"10343249","Un","1.0"
"10343250","Un","1.0"
"10343251","11","102.067207"
"10343252","Un","1.0"
"10343253","Un","1.0"
"10343254","Un","1.0"
"10343255","Un","1.0"
"10343256","Un","1.0"
